Fold,Mean absolute error,Pearson correlation,Spearman correlation,Epoch,train NLL,test NLL,
0,7.075270175933838,0.9817459881305695,0.9822584812109125,0,3.533,3.621
0,7.221829175949097,0.9816430509090424,0.9822282899759776,1,3.589,3.603
0,7.085928916931152,0.9817286133766174,0.9822368512796202,2,3.688,3.617
0,7.2109925746917725,0.9818104803562164,0.9823026576439161,3,3.644,3.601
0,7.140432119369507,0.981837272644043,0.9823055562638611,4,3.719,3.760
0,7.366592645645142,0.9816910922527313,0.9822196253741915,5,3.646,3.610
0,7.015515327453613,0.9816616475582123,0.9822366541770727,6,3.735,3.651
0,7.118581056594849,0.9817221462726593,0.9822011204386594,7,3.718,3.585
0,7.224198579788208,0.9815986752510071,0.9821422225669378,8,3.618,3.589
0,7.051229953765869,0.9815877974033356,0.9820842493672046,9,3.603,3.578
0,6.9484148025512695,0.981410562992096,0.9820813465023039,10,3.631,3.607
0,7.594785690307617,0.9801293909549713,0.9808468390147407,11,3.559,3.701
0,6.982719421386719,0.980018675327301,0.9809733248320789,12,3.671,3.586
0,7.251939296722412,0.9447140991687775,0.9469079205467348,13,3.541,3.599
0,6.9222187995910645,0.9183870851993561,0.9225155711280182,14,3.634,3.593
0,7.158150911331177,0.8247948884963989,0.8326531349142845,15,3.529,3.579
0,7.069292068481445,0.8408454358577728,0.8503528450106144,16,3.589,3.564
0,6.8144097328186035,0.8526579141616821,0.8636160667630374,17,3.709,3.575
0,6.7838404178619385,0.8310840129852295,0.8426622217564629,18,3.409,3.529
0,7.015355348587036,0.9370489120483398,0.9419774726001358,19,3.480,3.550
0,8.176156044006348,-0.05194259062409401,-0.056112369878377914,20,4.004,3.921
0,4.24656867980957,0.9700258076190948,0.9796991939610363,21,2.900,3.010
0,3.120934844017029,0.9796993136405945,0.9824268889280422,22,2.470,2.995
0,3.971874713897705,0.979765385389328,0.9821919285254475,23,2.283,3.705
0,1.6240102648735046,0.9817691147327423,0.9824836436433643,24,2.444,2.224
0,1.382308006286621,0.9814614653587341,0.9826259243865305,25,2.380,2.260
0,1.5000649094581604,0.9817718863487244,0.9827437675556522,26,2.224,2.207
0,2.99700665473938,0.9820942580699921,0.9830610019310425,27,2.274,3.027
0,1.8762399554252625,0.9817297756671906,0.982833724647268,28,2.402,2.436
0,1.5928857326507568,0.9825773537158966,0.9831413865774109,29,2.183,2.187
0,1.7125794291496277,0.9825457334518433,0.9833200794310474,30,2.271,2.260
0,2.253592848777771,0.9828530251979828,0.9834297477704042,31,2.344,2.495
0,2.636215329170227,0.9826479554176331,0.9833830927663154,32,2.197,2.934
0,1.3885438442230225,0.9830082058906555,0.9836689208596997,33,2.353,2.096
0,1.3095304369926453,0.9833000600337982,0.9838822276162744,34,2.228,2.158
0,2.807065486907959,0.9834388792514801,0.9839689969116965,35,2.269,2.868
0,1.3079556226730347,0.9836306869983673,0.9842101395746035,36,2.124,2.063
0,2.650314211845398,0.9829902350902557,0.9840989065060481,37,2.262,2.706
0,2.134100079536438,0.983635663986206,0.9842865707186854,38,2.272,2.429
0,1.412570297718048,0.9838358461856842,0.9844355984433928,39,2.086,2.065
0,2.0061193704605103,0.9838191568851471,0.984461189973147,40,2.125,2.388
0,1.2722400426864624,0.9840230047702789,0.9845465132860565,41,2.176,2.026
0,1.3884679079055786,0.9840703308582306,0.9846112198318975,42,2.035,2.077
0,1.4623677730560303,0.9837665855884552,0.984630737069787,43,2.302,2.300
0,1.599807858467102,0.9840330481529236,0.9846759041604379,44,2.322,2.260
0,1.5393397212028503,0.9845632016658783,0.984957985596889,45,1.990,2.086
0,1.3362345695495605,0.984684556722641,0.9851250772686109,46,1.983,2.033
0,2.715568423271179,0.984687328338623,0.9851988966501468,47,2.129,3.103
0,2.915273904800415,0.9845574498176575,0.9852407132326626,48,2.245,3.174
0,1.3605406880378723,0.9849472641944885,0.9853535033477319,49,1.957,2.019
0,1.6235079765319824,0.9849520623683929,0.9854058278606428,50,1.910,2.226
0,2.0099047422409058,0.98506298661232,0.9855855390073243,51,2.004,2.407
0,1.1693280935287476,0.9850437343120575,0.9854966774705276,52,2.016,1.890
0,1.23600834608078,0.9851721823215485,0.9855995196007203,53,1.794,1.916
0,1.1677094101905823,0.9853499531745911,0.9857067990609274,54,1.902,1.877
0,1.1910952925682068,0.9853009581565857,0.9857317769086378,55,2.013,1.909
0,1.342468500137329,0.9854915738105774,0.9858388444471324,56,1.966,2.000
0,2.3081623315811157,0.9854865670204163,0.9858235386600744,57,2.122,2.730
0,1.75398588180542,0.9851608276367188,0.9857022345625626,58,1.921,2.313
0,1.7884227633476257,0.9854112565517426,0.9858941391736672,59,2.003,2.257
0,1.2088983058929443,0.9854545295238495,0.985843454507318,60,1.886,1.909
0,4.242966175079346,0.9853489995002747,0.9858088676333462,61,1.942,5.319
0,1.1555930376052856,0.9855669140815735,0.9859999236053244,62,1.862,1.871
0,1.5356587767601013,0.9856262803077698,0.9860559248945507,63,2.069,2.105
0,1.2722151279449463,0.9856303632259369,0.9860601265036972,64,2.076,1.956
0,1.1412327885627747,0.9856999218463898,0.9861464154119437,65,2.054,1.924
0,1.1689502000808716,0.985723465681076,0.9861792485331773,66,1.850,1.885
0,1.9895517826080322,0.9853744208812714,0.9859683010873108,67,1.996,2.370
0,1.2536278367042542,0.9853495359420776,0.9861291509883364,68,2.151,1.978
0,1.2332510948181152,0.9857502579689026,0.9861174396514811,69,1.895,1.923
0,1.7722748517990112,0.9853615760803223,0.9860630957353538,70,2.169,2.269
0,1.133044958114624,0.9859495460987091,0.9862897581843793,71,1.908,1.895
0,1.206540286540985,0.986114501953125,0.9864006547539846,72,1.849,1.911
0,1.1728237867355347,0.9861369729042053,0.9864115558295025,73,1.928,1.867
0,1.348216712474823,0.9859588444232941,0.9864037806048624,74,1.883,1.966
0,1.2795942425727844,0.9860843122005463,0.9864176731917628,75,1.806,1.956
0,1.1264608502388,0.9859025776386261,0.9863822648534925,76,1.941,1.874
0,4.64381742477417,0.9856029748916626,0.9861759456187886,77,1.928,6.234
0,4.281544923782349,0.9856502115726471,0.9861244189523878,78,2.213,5.011
0,1.1330841779708862,0.986213356256485,0.9865851011201145,79,1.798,1.849
0,1.2230439186096191,0.9856582581996918,0.9863042616563681,80,2.007,1.946
0,1.4600397944450378,0.9863245785236359,0.9866462705628852,81,1.946,2.027
0,2.5714216232299805,0.9860607981681824,0.986525057668844,82,1.970,2.963
0,1.1148346662521362,0.9862665235996246,0.9866777159189468,83,1.801,1.827
0,1.1187907457351685,0.9863318502902985,0.9866847910519716,84,1.832,1.816
0,1.1121993660926819,0.9862329363822937,0.9866518188433783,85,1.815,1.819
0,1.5901228785514832,0.9859519302845001,0.9866537712082379,86,1.880,2.139
0,1.1533840894699097,0.9860054552555084,0.98651288424402,87,2.049,1.869
0,1.15284264087677,0.9861407577991486,0.9865929211051119,88,2.062,1.857
0,1.121137797832489,0.98626908659935,0.9867848216734787,89,1.868,1.893
0,1.1360532641410828,0.9864938259124756,0.9868387389377645,90,1.982,1.841
0,1.236904501914978,0.9865554869174957,0.986936440919391,91,1.845,1.915
0,1.1097313165664673,0.9861754775047302,0.9867128256911024,92,1.952,1.909
0,1.7061198353767395,0.9861675500869751,0.9867188627552117,93,2.034,2.193
0,1.4649152755737305,0.986335813999176,0.9867020067658142,94,1.847,2.060
0,1.7933158874511719,0.9861679971218109,0.9867940627439638,95,1.894,2.347
0,1.1307449340820312,0.9863708317279816,0.9868322862776882,96,2.043,1.828
0,1.1708351373672485,0.9863159954547882,0.9867483649683038,97,1.834,1.848
0,1.1050468683242798,0.9865556955337524,0.9869798847063456,98,1.835,1.814
